주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명
398-2-000039,옥산동 마을회관 앞 공영주차장,공영,노외,,경상남도 합천군 합천읍 합천리 1557,13,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.56942349,128.1628168,N,2025-11-28,5480000,경상남도 합천군
195-2-000109,유휴부지 공영주차장,공영,노외,울산광역시 북구 진장로 94,울산광역시 북구 진장동 230-1,41,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7982,35.5694597331,129.357141500,,2025-07-29,3720000,울산광역시 북구
398-2-000031,합천시장 배수장 주차장,공영,노외,,경상남도 합천군 합천읍 합천리 1364-17,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.5694763,128.1599066,N,2025-11-28,5480000,경상남도 합천군
192-2-000020,병영막창거리 공영주차장,공영,노외,울산광역시 중구 곽남17길 7-2,울산광역시 중구 남외동 336,19,1,미시행,평일+토요일+공휴일,15:00,21:00,15:00,21:00,15:00,21:00,유료,30,500,10,200,6,6000,80000,카드,"월요일 화요일 수요일 휴무, 경차60퍼센트 면제  장애인,국가유공자 1시간면제+1시간초과50퍼센트감면",울산광역시중구도시관리공단,052-290-7630,35.56956991,129.3438027,,2021-01-14,B553013,울산광역시중구도시관리공단
192-2-000020,병영막창거리 공영주차장,공영,노외,울산광역시 중구 곽남17길 7-2,울산광역시 중구 남외동 336,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,500,10,200,6,6000,80000,카드,월요일+화요일+수요일 휴무,울산광역시 중구 도시관리공단,052-290-7630,35.56956995,129.3438007,,2025-12-01,6310000,울산광역시
398-3-000056,합천군청 생활관 1,공영,부설,,경상남도 합천군 합천읍 합천리 1281-3,31,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.56963625,128.1524887,Y,2025-11-28,5480000,경상남도 합천군
192-2-000030,남외공영주차장,공영,노외,,울산광역시 중구 남외동 180-7,72,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,500,10,200,10,10000,80000,카드,연중무휴,울산광역시 중구 도시관리공단,052-290-7631,35.56964702,129.3487359,,2025-12-01,6310000,울산광역시
398-2-000180,핫들 공영주차장,공영,노외,,경상남도 합천군 합천읍 합천리 426-21,72,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,120,500,30,500,,4000,30000,신용카드,,경상남도 합천군청,055-930-3373,35.569809,128.1663467,Y,2025-11-28,5480000,경상남도 합천군
398-2-000026,자투리 땅 활용 생활주차장 15,공영,노외,,경상남도 합천군 합천읍 영창리 583-2,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.57041257,128.1586381,N,2025-11-28,5480000,경상남도 합천군
398-3-000128,청덕수변생태공원,공영,부설,,경상남도 합천군 청덕면 가현리 55-2,45,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.57062499,128.3422842,Y,2025-11-28,5480000,경상남도 합천군
192-2-000022,선우시장,공영,노외,,울산광역시 중구 남외동 389-4,27,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,500,10,200,10,10000,80000,카드,연중무휴,울산광역시 중구 도시관리공단,052-290-7630,35.57073237,129.3420548,,2025-12-01,6310000,울산광역시
398-2-000069,천일주차장,공영,노외,,경상남도 합천군 합천읍 합천리 1526,200,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.5707791,128.1627263,N,2025-11-28,5480000,경상남도 합천군
195-2-000041,모듈화산업단지제2,공영,노외,,울산광역시 북구 효문동 986,145,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7963,35.57101718,129.3761765,,2025-12-01,6310000,울산광역시
195-2-000043,모듈화산업단지제2,공영,노외,울산광역시 북구 모듈화산업로 109,울산광역시 북구 효문동 985,145,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7966,35.571038580,129.376697000,,2025-07-29,3720000,울산광역시 북구
196-2-000020,범서 제2민원실,공영,노외,,울산광역시 울주군 범서읍 구영리 216-3,24,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 울주군청,052-211-2225,35.571217769,129.2439190744,,2025-06-05,3730000,울산광역시 울주군
196-2-000021,범서 제2민원실,공영,노외,,울산광역시 울주군 범서읍 구영리 216-3,24,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 울주군청,052-204-2511,35.57121777,129.2439191,,2025-12-01,6310000,울산광역시
196-2-000039,범서 대리 공영,공영,노외,,울산광역시 울주군 범서읍 구영리 216-1,114,2,미시행,평일+토요일+공휴일,09:00,18:00,00:00,23:59,00:00,23:59,유료,20,300,10,100,10,6000,30000,신용카드,경차60퍼센트 감면+장애인50퍼센트 감면,울산광역시 울주군시설관리공단,052-229-9067,35.5714200949,129.2432417793,,2025-06-05,3730000,울산광역시 울주군
196-2-000034,범서 대리마을 공영주차장,공영,노외,,울산광역시 울주군 범서읍 구영리 216-1,114,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,300,30,300,600,6000,30000,현금+신용카드,,울산광역시 울주군 시설관리공단,052-229-9068,35.5714201,129.2432418,,2025-12-01,6310000,울산광역시
196-2-000005,범서대리공영주차장,공영,노외,,울산광역시 울주군 범서읍 구영리 216-1,115,4,미시행,평일+토요일+공휴일,09:00,18:00,09:00,18:00,09:00,18:00,유료,30,300,10,100,10,6000,30000,신용카드,"경차 60, 장애인 차량 50 할인",울주군 시설관리공단,052-229-9584,35.571476,129.2432418,Y,2024-12-13,B552147,울주군시설관리공단
194-2-000001,주전북구경계,공영,노외,,울산광역시 동구 주전동 548-2,73,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,울산광역시 동구청,052-209-3722,35.57167038,129.4523343,,2025-12-01,6310000,울산광역시
194-2-000045,주전북구경계,공영,노외,,울산광역시 동구 주전동 548-2,73,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,30,,,,,,,,,울산광역시 동구청,052-209-3720,35.5716703845,129.4523343065,Y,2025-08-07,3710000,울산광역시 동구
309-1-000017,연지공영주차장2,공영,노상,전북특별자치도 정읍시 연지8길 11,전북특별자치도 정읍시 연지동 310-3,33,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,전북특별자치도 정읍시청,063-539-5954,35.57167272,126.8444947,,2024-07-24,4691000,전북특별자치도 정읍시
196-1-000013,구영 노상,공영,노상,,울산광역시 울주군 범서읍 구영리 800-11,111,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 울주군청,052-204-2511,35.57167652,129.241374,,2025-12-01,6310000,울산광역시
309-1-000018,연지공영주차장1,공영,노상,전북특별자치도 정읍시 연지8길 16,전북특별자치도 정읍시 연지동 313-9,30,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,전북특별자치도 정읍시청,063-539-5955,35.5719098,126.8456265,,2024-07-24,4691000,전북특별자치도 정읍시
195-2-000033,구암,공영,노외,울산광역시 북구 성골길 8-2,울산광역시 북구 어물동 273,43,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7966,35.571944060,129.451062000,,2025-07-29,3720000,울산광역시 북구
195-2-000031,구암,공영,노외,,울산광역시 북구 어물동 272-1,43,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7963,35.57232731,129.4520377,,2025-12-01,6310000,울산광역시
398-3-000103,율곡면 보건소&복지회관,공영,부설,,경상남도 합천군 율곡면 영전리 455-1,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.57235439,128.2180099,Y,2025-11-28,5480000,경상남도 합천군
398-3-000102,율곡면사무소,공영,부설,경상남도 합천군 율곡면 영전 3길 26,,27,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.5723543949,128.2180098949,Y,2025-11-28,5480000,경상남도 합천군
196-2-000018,구영공원,공영,노외,울산광역시 울주군 범서읍 점촌4길 86,,232,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,30,300,30,300,600,6000,35000,신용,,울산광역시 울주군 시설관리공단,052-229-9068,35.5725332,129.2414266,,2025-12-01,6310000,울산광역시
196-2-000001,구영공원공영주차장,공영,노외,울산광역시 울주군 범서읍 점촌 4길 86,울산광역시 울주군 범서읍 구영리 801-1,231,4,미시행,평일+토요일+공휴일,06:00,22:00,06:00,22:00,06:00,22:00,유료,30,300,10,100,10,6000,35000,신용카드,"경차 60, 장애인 차량 50 할인",울주군 시설관리공단,052-229-9584,35.572548,129.241447,Y,2024-12-13,B552147,울주군시설관리공단
309-1-000019,구미 공영주차장2,공영,노상,전북특별자치도 정읍시 성황산길 36,전북특별자치도 정읍시 수성동 476,142,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,전북특별자치도 정읍시청,063-539-5956,35.5728428,126.8571412,,2024-07-24,4691000,전북특별자치도 정읍시
309-1-000015,구미 공영주차장,공영,노상,전북특별자치도 정읍시 수성동 480-2,전북특별자치도 정읍시 수성동 480-2,43,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,전북특별자치도 정읍시청,063-539-5952,35.57295925,126.8558305,,2024-07-24,4691000,전북특별자치도 정읍시
398-3-000120,쌍책면사무소,공영,부설,,경상남도 합천군 쌍책면 성산리 62,35,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.5747035,128.286894,Y,2025-11-28,5480000,경상남도 합천군
398-3-000121,쌍책면보건지소,공영,부설,,경상남도 합천군 쌍책면 성산리 125-2,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.57488561,128.2878487,Y,2025-11-28,5480000,경상남도 합천군
391-2-000062,신당마을 공동주차장,공영,노외,경상남도 창녕군 대합면 닭계1길 12,경상남도 창녕군 대합면 신당리 563-10,35,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 창녕군청,055-530-1723,35.57493126,128.4372754,,2025-11-22,5410000,경상남도 창녕군
398-3-000119,합천박물관 힐링센터,공영,부설,,경상남도 합천군 쌍책면 성산리 50,65,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.57493481,128.2848024,Y,2025-11-28,5480000,경상남도 합천군
309-1-000005,역광장공영주차장,공영,노상,전북특별자치도 정읍시 연지동 343-88,전북특별자치도 정읍시 연지동 343-88,30,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,전북특별자치도 정읍시청,063-539-5943,35.57624454,126.8440317,,2024-07-24,4691000,전북특별자치도 정읍시
391-2-000036,내동마을 공동주차장,공영,노외,,경상남도 창녕군 이방면 안리 854-1,50,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 창녕군청,055-530-1723,35.57682327,128.3875293,,2025-11-22,5410000,경상남도 창녕군
196-2-000027,배내1,공영,노외,,울산광역시 울주군 상북면 이천리 854,213,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 울주군청,052-204-2511,35.57802759,129.0272627,,2025-12-01,6310000,울산광역시
196-2-000025,배내1,공영,노외,,울산광역시 울주군 상북면 이천리 854,213,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 울주군청,052-211-2225,35.578027591,129.0272626623,,2025-06-05,3730000,울산광역시 울주군
195-2-000040,모듈화산업단지제1,공영,노외,,울산광역시 북구 연암동 1372,80,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7963,35.5797053,129.3735198,,2025-12-01,6310000,울산광역시
195-2-000042,모듈화산업단지제1,공영,노외,울산광역시 북구 모듈화산업로 207-1,울산광역시 북구 연암동 1373,80,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7966,35.579894410,129.374522000,,2025-07-29,3720000,울산광역시 북구
195-2-000032,금천부설,공영,노외,,울산광역시 북구 당사동 527-8,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7963,35.58024039,129.4526783,,2025-12-01,6310000,울산광역시
386-2-000023,얼음골주차장,공영,노외,,경상남도 밀양시 산내면 삼양리 187,426,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,경상남도 밀양시 교통행정과,,35.58029137,128.9810981,Y,2025-12-10,5360000,경상남도 밀양시
398-3-000118,합천박물관,공영,부설,,경상남도 합천군 쌍책면 성산리 504,77,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,,,,,,,,,경상남도 합천군청,055-930-3373,35.58042227,128.2829415,Y,2025-11-28,5480000,경상남도 합천군
195-2-000034,금천부설,공영,노외,울산광역시 북구 아름1길 6,울산광역시 북구 당사동 527,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7966,35.580525600,129.452113000,,2025-07-29,3720000,울산광역시 북구
195-1-000014,홍길동숯불갈비,공영,노상,,울산광역시 북구 연암동 1093-8,27,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7963,35.58119679,129.3681077,,2025-12-01,6310000,울산광역시
195-1-000055,홍길동숯불갈비,공영,노상,,울산광역시 북구 연암동 1093-8,27,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7966,35.581196790,129.368107700,,2025-07-29,3720000,울산광역시 북구
195-1-000046,상방복개천 노상,공영,노상,,울산광역시 북구 연암동 417-4,78,1,미시행,평일+토요일,08:00,20:00,08:00,20:00,00:00,00:00,유료,0,0,,,,,,,,울산광역시 북구청,052-241-7966,35.581549720,129.364123800,,2025-07-29,3720000,울산광역시 북구
309-1-000022,새정교회 앞 주차장,공영,노상,전북특별자치도 정읍시 수성동 275-5일원,전북특별자치도 정읍시 수성동 275-5,35,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,0,0,0,0,0,,,전북특별자치도 정읍시청,063-539-5959,35.5816876,126.8515108,,2024-07-24,4691000,전북특별자치도 정읍시
195-2-000044,상방,공영,노외,,울산광역시 북구 연암동 435-4,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7963,35.58215529,129.3659344,,2025-12-01,6310000,울산광역시
195-2-000048,상방,공영,노외,울산광역시 북구 상방1길 23-1,울산광역시 북구 연암동 434-1,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7966,35.582249960,129.365713000,,2025-07-29,3720000,울산광역시 북구
319-2-000014,모항해수욕장주차장,공영,노외,,전북특별자치도 부안군 부안군 변산면 도청리 172,266,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전북특별자치도 부안군청,063-580-4738,35.5828717800,126.5086630000,N,2025-07-08,4791000,전북특별자치도 부안군
319-3-000019,부안자연생태공원주차장,공영,부설,,전북특별자치도 부안군 부안군 줄포면 우포리 513,215,기타,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,전북특별자치도 부안군청,063-580-3176,35.5829846700,126.6741306000,Y,2025-07-08,4791000,전북특별자치도 부안군
195-2-000055,연암동 442-1+442-2,공영,노외,,울산광역시 북구 연암동 442-1,57,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,울산광역시 북구청,052-241-7963,35.58344321,129.3672647,,2025-12-01,6310000,울산광역시
